osm_id,PSGC_BRGY_LIST,PROV_LIST
194244520,"{'PH153626078', 'PH153626032', 'PH153626012', 'PH153626011', 'PH153626079', 'PH153626013'}",{'LANAO DEL SUR'}
194244527,"{'PH153626034', 'PH153626058'}",{'LANAO DEL SUR'}
194244544,"{'PH153626038', 'PH153626058', 'PH153626040', 'PH153626016', 'PH153626021'}",{'LANAO DEL SUR'}
194244582,{'PH153626058'},{'LANAO DEL SUR'}
194244589,{'PH153626058'},{'LANAO DEL SUR'}
194244640,"{'PH153626065', 'PH153626054', 'PH153626064', 'PH153626009'}",{'LANAO DEL SUR'}
194244657,"{'PH153611085', 'PH153611097', 'PH153611079', 'PH153611003', 'PH153611004', 'PH153611035', 'PH153611055'}",{'LANAO DEL SUR'}
273455109,{'PH153637010'},{'LANAO DEL SUR'}
276164728,"{'PH153637012', 'PH153637001'}",{'LANAO DEL SUR'}
276164730,"{'PH153637005', 'PH153637014', 'PH153637010', 'PH153637001'}",{'LANAO DEL SUR'}
308625146,"{'PH153622013', 'PH153622041', 'PH153622007', 'PH153622006', 'PH153622004', 'PH153622020', 'PH153618045', 'PH153618018', 'PH153622008'}",{'LANAO DEL SUR'}
308625151,{'PH153622020'},{'LANAO DEL SUR'}
308625156,{'PH153618018'},{'LANAO DEL SUR'}
308625159,{'PH153634052'},{'LANAO DEL SUR'}
308625160,"{'PH153626008', 'PH153626034'}",{'LANAO DEL SUR'}
308625170,{'PH153611055'},{'LANAO DEL SUR'}
308625235,"{'PH153611040', 'PH153611094', 'PH153611077', 'PH153611052', 'PH153611019', 'PH153611011', 'PH153611078', 'PH153611031', 'PH153611055'}",{'LANAO DEL SUR'}
308625246,"{'PH153626046', 'PH153626050', 'PH153626007', 'PH153626004', 'PH153626027', 'PH153626032', 'PH153626058', 'PH153626062', 'PH153622020'}",{'LANAO DEL SUR'}
338253602,"{'PH153637012', 'PH153637018'}",{'LANAO DEL SUR'}
555892697,"{'PH153626038', 'PH153626047', 'PH153626039'}",{'LANAO DEL SUR'}
579463449,{'PH153637005'},{'LANAO DEL SUR'}
637376857,"{'PH153626041', 'PH153626020', 'PH153626012', 'PH153626080', 'PH153626067', 'PH153626022', 'PH153626011', 'PH153626030', 'PH153626024'}",{'LANAO DEL SUR'}
97820915,"{'PH153640001', 'PH153640004', 'PH153612011'}",{'LANAO DEL SUR'}
288733740,{'PH153612017'},{'LANAO DEL SUR'}
158001917,"{'PH156619002', 'PH156619008', 'PH156619001'}",{'SULU'}
373949643,"{'PH156604004', 'PH156604024'}",{'SULU'}
374159960,"{'PH156619004', 'PH156619008', 'PH156619001'}",{'SULU'}
376397839,"{'PH156604007', 'PH156604012'}",{'SULU'}
376398492,"{'PH156604007', 'PH156604004'}",{'SULU'}
376484500,{'PH156604004'},{'SULU'}
564722699,"{'PH156604007', 'PH156607019', 'PH156604004'}",{'SULU'}
239555332,{'PH153614027'},{'LANAO DEL SUR'}
194242036,"{'PH153634048', 'PH153634008'}",{'LANAO DEL SUR'}
194242048,"{'PH153634008', 'PH153634020'}",{'LANAO DEL SUR'}
194242053,"{'PH153634008', 'PH153634020'}",{'LANAO DEL SUR'}
363059433,"{'PH153634008', 'PH153634020'}",{'LANAO DEL SUR'}
363063631,"{'PH153634020', 'PH153634045'}",{'LANAO DEL SUR'}
363063635,{'PH153634045'},{'LANAO DEL SUR'}
363063636,{'PH153634045'},{'LANAO DEL SUR'}
363063637,{'PH153634045'},{'LANAO DEL SUR'}
363063638,{'PH153634045'},{'LANAO DEL SUR'}
418924713,{'PH153634008'},{'LANAO DEL SUR'}
418924729,{'PH153634008'},{'LANAO DEL SUR'}
558237530,{'PH156605022'},{'SULU'}
160695365,{'PH153615021'},{'LANAO DEL SUR'}
160695369,"{'PH153615018', 'PH153615021'}",{'LANAO DEL SUR'}
160695370,"{'PH153615022', 'PH153615053'}",{'LANAO DEL SUR'}
160695374,"{'PH153615044', 'PH153615072', 'PH153615053', 'PH153615047', 'PH153615022', 'PH153615020', 'PH153615080', 'PH153615021'}",{'LANAO DEL SUR'}
166234545,"{'PH153615049', 'PH153615004', 'PH153635004'}",{'LANAO DEL SUR'}
166235732,"{'PH153615028', 'PH153615075'}",{'LANAO DEL SUR'}
166235744,{'PH153615075'},{'LANAO DEL SUR'}
166235909,"{'PH153615038', 'PH153615063'}",{'LANAO DEL SUR'}
261084660,{'PH153615004'},{'LANAO DEL SUR'}
261084661,"{'PH153615004', 'PH153615075', 'PH153615017'}",{'LANAO DEL SUR'}
103104524,"{'PH150704013', 'PH150704019', 'PH150704018', 'PH150704015'}",{'BASILAN'}
103104544,"{'PH150705002', 'PH150704008', 'PH150705007'}",{'BASILAN'}
301621518,"{'PH150704013', 'PH150704016'}",{'BASILAN'}
301621522,"{'PH150704008', 'PH150704001', 'PH150704003'}",{'BASILAN'}
301621523,"{'PH150704013', 'PH150704012', 'PH150704009'}",{'BASILAN'}
301621525,{'PH150704013'},{'BASILAN'}
301621529,"{'PH150704001', 'PH150704018', 'PH150704015'}",{'BASILAN'}
212213193,{'PH153820017'},{'MAGUINDANAO'}
212213195,{'PH153820016'},{'MAGUINDANAO'}
212213255,"{'PH153820016', 'PH153820017'}",{'MAGUINDANAO'}
212213256,"{'PH153820016', 'PH153829010'}",{'MAGUINDANAO'}
338437173,{'PH153837009'},{'MAGUINDANAO'}
338438521,"{'PH153820014', 'PH153820017', 'PH153837009', 'PH153820018'}",{'MAGUINDANAO'}
130506386,{'PH153803030'},{'MAGUINDANAO'}
283933937,"{'PH157003003', 'PH157003013', 'PH157003006', 'PH157003001', 'PH157003010', 'PH157003012', 'PH157003008'}",{'TAWI-TAWI'}
283933939,"{'PH157003016', 'PH157003012'}",{'TAWI-TAWI'}
283933940,"{'PH157003006', 'PH157003004'}",{'TAWI-TAWI'}
283933941,{'PH157003016'},{'TAWI-TAWI'}
495128357,"{'PH157003015', 'PH157003016', 'PH157003006'}",{'TAWI-TAWI'}
498967462,"{'PH157003015', 'PH157003014', 'PH157003006', 'PH157003005'}",{'TAWI-TAWI'}
506151005,"{'PH157003002', 'PH157003016'}",{'TAWI-TAWI'}
528917950,{'PH157003002'},{'TAWI-TAWI'}
88790020,"{'PH153621037', 'PH153625025', 'PH153621006', 'PH153621013', 'PH153625001', 'PH153625002', 'PH153621001', 'PH153621010', 'PH153625007', 'PH153625037', 'PH153621040', 'PH153625023', 'PH153621007'}",{'LANAO DEL SUR'}
135410006,{'PH153621038'},{'LANAO DEL SUR'}
281480699,"{'PH153621021', 'PH153621038'}",{'LANAO DEL SUR'}
558361893,{'PH153621021'},{'LANAO DEL SUR'}
558361894,"{'PH153621021', 'PH153621037', 'PH153621012', 'PH153621031', 'PH153621030'}",{'LANAO DEL SUR'}
22810868,{'PH153617076'},{'LANAO DEL SUR'}
88790241,"{'PH153617010', 'PH153617026', 'PH153617066'}",{'LANAO DEL SUR'}
91894823,"{'PH153625030', 'PH153625004', 'PH153625013', 'PH153625036'}",{'LANAO DEL SUR'}
91894838,{'PH153617083'},{'LANAO DEL SUR'}
102308664,set(),set()
102308856,"{'PH153617013', 'PH153625033', 'PH153617072', 'PH153617021', 'PH153625037', 'PH153617075', 'PH153617044'}",{'LANAO DEL SUR'}
102309048,"{'PH153617111', 'PH153617008'}",{'LANAO DEL SUR'}
102309195,{'PH153617008'},{'LANAO DEL SUR'}
102309203,"{'PH153617111', 'PH153617022'}",{'LANAO DEL SUR'}
102476964,{'PH153617109'},{'LANAO DEL SUR'}
102477010,"{'PH153617072', 'PH153617083'}",{'LANAO DEL SUR'}
102679651,{'PH153617111'},{'LANAO DEL SUR'}
103755406,{'PH153617117'},{'LANAO DEL SUR'}
103755409,"{'PH153617077', 'PH153617076'}",{'LANAO DEL SUR'}
135513534,"{'PH153625030', 'PH153625036'}",{'LANAO DEL SUR'}
135513535,"{'PH153625030', 'PH153625036'}",{'LANAO DEL SUR'}
135513536,{'PH153625036'},{'LANAO DEL SUR'}
229394208,{'PH153617076'},{'LANAO DEL SUR'}
229629427,{'PH153617083'},{'LANAO DEL SUR'}
335845660,"{'PH153617109', 'PH153617022'}",{'LANAO DEL SUR'}
401263856,set(),set()
445422418,{'PH153617022'},{'LANAO DEL SUR'}
445422419,{'PH153617109'},{'LANAO DEL SUR'}
501683824,{'PH153617083'},{'LANAO DEL SUR'}
501683825,"{'PH153617111', 'PH153617090'}",{'LANAO DEL SUR'}
547707693,"{'PH153617141', 'PH153617083'}",{'LANAO DEL SUR'}
124968475,"{'PH153809001', 'PH153809009', 'PH153809003', 'PH153809008'}",{'MAGUINDANAO'}
124968489,"{'PH153811015', 'PH153811017', 'PH153811016', 'PH153811026', 'PH153809003', 'PH153811019', 'PH153811020', 'PH153811028', 'PH153809004'}",{'MAGUINDANAO'}
4302989,set(),set()
22772459,set(),set()
22772465,set(),set()
88776578,set(),set()
88776581,set(),set()
88776583,set(),set()
88776584,set(),set()
88776585,set(),set()
88776595,set(),set()
88776596,set(),set()
88776597,set(),set()
88776600,set(),set()
95780372,set(),set()
95780391,set(),set()
95780399,set(),set()
95780404,set(),set()
95780409,set(),set()
95780423,set(),set()
95782384,set(),set()
95782387,set(),set()
95782389,set(),set()
95782390,set(),set()
95782392,set(),set()
95782393,set(),set()
95782394,set(),set()
95782401,{'PH153834009'},{'MAGUINDANAO'}
95782403,set(),set()
95782412,set(),set()
95782416,set(),set()
95782417,set(),set()
95782420,set(),set()
95782421,set(),set()
95782423,set(),set()
95782426,set(),set()
95783511,set(),set()
95783513,set(),set()
95783514,set(),set()
95783523,set(),set()
95783526,set(),set()
95783527,set(),set()
95783529,set(),set()
97658132,set(),set()
97658139,set(),set()
97658141,set(),set()
97658147,set(),set()
97658152,set(),set()
97658162,set(),set()
97658169,set(),set()
128181024,set(),set()
128181025,set(),set()
129202041,set(),set()
129202049,set(),set()
133117781,set(),set()
166552341,set(),set()
337121791,set(),set()
337130068,{'PH153834003'},{'MAGUINDANAO'}
339023214,set(),set()
339023219,set(),set()
353967239,set(),set()
637076771,set(),set()
637076774,set(),set()
648350230,set(),set()
507851716,set(),set()
95778932,"{'PH153812052', 'PH153812003', 'PH153812036', 'PH153812023'}",{'MAGUINDANAO'}
129194103,{'PH153812035'},{'MAGUINDANAO'}
247624840,set(),set()
166227275,set(),set()
314483332,"{'PH153635024', 'PH153635007', 'PH153635028'}",{'LANAO DEL SUR'}
314483334,{'PH153635028'},{'LANAO DEL SUR'}
314483335,{'PH153635028'},{'LANAO DEL SUR'}
314483336,{'PH153635037'},{'LANAO DEL SUR'}
314483337,{'PH153635028'},{'LANAO DEL SUR'}
314483338,{'PH153635028'},{'LANAO DEL SUR'}
314483339,"{'PH153635037', 'PH153635028'}",{'LANAO DEL SUR'}
314483340,{'PH153635028'},{'LANAO DEL SUR'}
508449398,set(),set()
508449399,set(),set()
508449400,set(),set()
508449404,set(),set()
508449405,set(),set()
508453221,set(),set()
508453223,set(),set()
509993364,set(),set()
511584166,set(),set()
579968537,set(),set()
32684904,"{'PH156611027', 'PH156611020', 'PH156616008', 'PH156616004', 'PH156607015'}",{'SULU'}
32684905,"{'PH156613037', 'PH156613026', 'PH156616004'}",{'SULU'}
32684906,"{'PH156616003', 'PH156607034', 'PH156607027', 'PH156616008', 'PH156616006', 'PH156607008', 'PH156616004', 'PH156607013'}",{'SULU'}
373898258,"{'PH156607015', 'PH156607036'}",{'SULU'}
373903615,"{'PH156616006', 'PH156616007'}",{'SULU'}
373903616,"{'PH156607033', 'PH156607034', 'PH156607016'}",{'SULU'}
373947692,{'PH156607016'},{'SULU'}
374128896,"{'PH156607033', 'PH156607034', 'PH156607006'}",{'SULU'}
374133669,"{'PH156613002', 'PH156616004'}",{'SULU'}
558769105,"{'PH156616007', 'PH156616010'}",{'SULU'}
565046881,{'PH156607034'},{'SULU'}
565265439,"{'PH156607015', 'PH156607036'}",{'SULU'}
565306975,"{'PH156607015', 'PH156616004'}",{'SULU'}
374159962,"{'PH156619004', 'PH156619006'}",{'SULU'}
374163699,{'PH156619002'},{'SULU'}
128109375,{'PH153810021'},{'MAGUINDANAO'}
326313729,{'PH153810021'},{'MAGUINDANAO'}
516493770,"{'PH153810006', 'PH153810021'}",{'MAGUINDANAO'}
88776591,set(),set()
96159709,set(),set()
96159712,set(),set()
96159714,set(),set()
96159717,set(),set()
96159726,set(),set()
96159731,set(),set()
96165582,set(),set()
96165585,set(),set()
96165588,set(),set()
96165591,set(),set()
96322486,set(),set()
96322500,set(),set()
128109367,set(),set()
130426158,set(),set()
130426162,set(),set()
130426872,set(),set()
130427315,set(),set()
133135089,set(),set()
276164261,set(),set()
276164262,set(),set()
276164263,set(),set()
430662722,set(),set()
430662724,set(),set()
430662727,set(),set()
431114139,set(),set()
609505205,set(),set()
130526993,{'PH153823007'},{'MAGUINDANAO'}
556998933,"{'PH157001001', 'PH157001003'}",{'TAWI-TAWI'}
556998935,{'PH157001001'},{'TAWI-TAWI'}
22772523,"{'PH153824002', 'PH153824011', 'PH153824010'}",{'MAGUINDANAO'}
95775277,{'PH153811017'},{'MAGUINDANAO'}
157811880,{'PH153811012'},{'MAGUINDANAO'}
157811881,"{'PH153811012', 'PH153811021'}",{'MAGUINDANAO'}
157811883,{'PH153811012'},{'MAGUINDANAO'}
157811885,{'PH153811012'},{'MAGUINDANAO'}
157865763,{'PH153811012'},{'MAGUINDANAO'}
157865776,{'PH153811012'},{'MAGUINDANAO'}
157974550,{'PH153811012'},{'MAGUINDANAO'}
157975056,{'PH153811017'},{'MAGUINDANAO'}
157975061,{'PH153811017'},{'MAGUINDANAO'}
158958127,"{'PH153811023', 'PH153811033'}",{'MAGUINDANAO'}
158958294,"{'PH153811027', 'PH153811013', 'PH153811014'}",{'MAGUINDANAO'}
158958343,{'PH153811013'},{'MAGUINDANAO'}
158958405,"{'PH153811023', 'PH153811014', 'PH153811033'}",{'MAGUINDANAO'}
164927752,"{'PH153811028', 'PH153811020', 'PH153811015'}",{'MAGUINDANAO'}
164927754,{'PH153811015'},{'MAGUINDANAO'}
164927755,{'PH153811015'},{'MAGUINDANAO'}
169790346,{'PH153811017'},{'MAGUINDANAO'}
251286978,{'PH153811017'},{'MAGUINDANAO'}
251311990,{'PH153811017'},{'MAGUINDANAO'}
251312563,{'PH153811012'},{'MAGUINDANAO'}
251313291,"{'PH153824002', 'PH153824010'}",{'MAGUINDANAO'}
251313337,"{'PH153824011', 'PH153824010'}",{'MAGUINDANAO'}
251313647,"{'PH153824006', 'PH153811010', 'PH153824001'}",{'MAGUINDANAO'}
261089115,"{'PH153811012', 'PH153824002', 'PH153824006', 'PH153824011', 'PH153824010'}",{'MAGUINDANAO'}
261120389,{'PH153811017'},{'MAGUINDANAO'}
261120390,{'PH153811012'},{'MAGUINDANAO'}
278229199,{'PH153811012'},{'MAGUINDANAO'}
278229201,{'PH153811012'},{'MAGUINDANAO'}
278229202,{'PH153811012'},{'MAGUINDANAO'}
278229203,"{'PH153811012', 'PH153811010', 'PH153811017'}",{'MAGUINDANAO'}
278229204,{'PH153811012'},{'MAGUINDANAO'}
327519796,"{'PH153811026', 'PH153811034', 'PH153811031', 'PH153811016'}",{'MAGUINDANAO'}
327519841,{'PH153811012'},{'MAGUINDANAO'}
327519958,"{'PH153824002', 'PH153824008', 'PH153824010'}",{'MAGUINDANAO'}
337135776,set(),set()
337137902,{'PH153811021'},{'MAGUINDANAO'}
337137904,"{'PH153824002', 'PH153824013', 'PH153824011', 'PH153824004', 'PH153824005', 'PH153824010'}",{'MAGUINDANAO'}
337137908,"{'PH153824006', 'PH153824009'}",{'MAGUINDANAO'}
370166744,{'PH153824002'},{'MAGUINDANAO'}
390211753,{'PH153811010'},{'MAGUINDANAO'}
390211754,"{'PH153811010', 'PH153811017', 'PH153811029'}",{'MAGUINDANAO'}
390211755,"{'PH153811010', 'PH153811029'}",{'MAGUINDANAO'}
618971904,{'PH153811012'},{'MAGUINDANAO'}
655530615,{'PH153811012'},{'MAGUINDANAO'}
32684895,"{'PH156609021', 'PH156609029', 'PH156609027', 'PH156609032', 'PH156609013', 'PH156609035', 'PH156609023'}",{'SULU'}
373901150,{'PH156609038'},{'SULU'}
373901152,"{'PH156609024', 'PH156609038'}",{'SULU'}
373901154,"{'PH156609001', 'PH156609024', 'PH156609025'}",{'SULU'}
373901156,"{'PH156609004', 'PH156609024', 'PH156609002'}",{'SULU'}
373967082,{'PH156609035'},{'SULU'}
557848979,"{'PH156609028', 'PH156609035'}",{'SULU'}
557848983,"{'PH156609042', 'PH156609016'}",{'SULU'}
557856788,{'PH156609035'},{'SULU'}
557856789,{'PH156609035'},{'SULU'}
557856790,{'PH156609004'},{'SULU'}
557899129,{'PH156609035'},{'SULU'}
557917820,{'PH156609038'},{'SULU'}
557923984,{'PH156609035'},{'SULU'}
89534912,{'PH156602003'},{'SULU'}
89534916,"{'PH156611017', 'PH156602003'}",{'SULU'}
278164260,"{'PH156611023', 'PH156611011'}",{'SULU'}
373214570,"{'PH156611020', 'PH156611004'}",{'SULU'}
373214571,{'PH156611020'},{'SULU'}
541429545,{'PH156611023'},{'SULU'}
566710956,"{'PH156611022', 'PH156611025', 'PH156611021', 'PH156611015'}",{'SULU'}
166227882,{'PH153635024'},{'LANAO DEL SUR'}
166227883,"{'PH153635041', 'PH153635029', 'PH153635050', 'PH153635053', 'PH153635024'}",{'LANAO DEL SUR'}
166227916,"{'PH153635042', 'PH153635043', 'PH153635035'}",{'LANAO DEL SUR'}
166227917,{'PH153635043'},{'LANAO DEL SUR'}
166234546,"{'PH153635004', 'PH153635042'}",{'LANAO DEL SUR'}
314483341,"{'PH153635015', 'PH153635043', 'PH153635009'}",{'LANAO DEL SUR'}
314483342,"{'PH153635016', 'PH153635009'}",{'LANAO DEL SUR'}
314483343,"{'PH153635016', 'PH153635050'}",{'LANAO DEL SUR'}
314483344,{'PH153635016'},{'LANAO DEL SUR'}
95777434,"{'PH153812036', 'PH153812013', 'PH153812023', 'PH153812010'}",{'MAGUINDANAO'}
95778940,set(),set()
95780381,set(),set()
95780417,set(),set()
95780424,set(),set()
128182600,set(),set()
128182602,set(),set()
128183133,set(),set()
128183134,set(),set()
128183135,set(),set()
128183136,set(),set()
128183215,set(),set()
128183216,set(),set()
128183339,set(),set()
128183509,"{'PH153812001', 'PH153812036'}",{'MAGUINDANAO'}
128183510,{'PH153812036'},{'MAGUINDANAO'}
261120400,set(),set()
644886905,set(),set()
644886927,set(),set()
128158176,set(),set()
128158178,set(),set()
128158179,set(),set()
487042884,"{'PH156612073', 'PH156612021', 'PH156612009'}",{'SULU'}
487042886,"{'PH156612032', 'PH156612004', 'PH156612010', 'PH156612012', 'PH156612021', 'PH156612053'}",{'SULU'}
487042887,"{'PH156612073', 'PH156612009'}",{'SULU'}
487042891,{'PH156612073'},{'SULU'}
533928301,"{'PH156612073', 'PH156612037', 'PH156612009'}",{'SULU'}
533928302,"{'PH156612008', 'PH156612037'}",{'SULU'}
533928308,{'PH156612073'},{'SULU'}
533928309,"{'PH156612049', 'PH156612073', 'PH156612069'}",{'SULU'}
533931091,"{'PH156612010', 'PH156612048', 'PH156612001'}",{'SULU'}
287748714,"{'PH157011005', 'PH157011010', 'PH157011002', 'PH157011006'}",{'TAWI-TAWI'}
287748715,"{'PH157011001', 'PH157011014', 'PH157011015', 'PH157011016', 'PH157011008', 'PH157011013', 'PH157011009', 'PH157011012', 'PH157011003', 'PH157011004'}",{'TAWI-TAWI'}
287748723,"{'PH157011008', 'PH157011003', 'PH157011001'}",{'TAWI-TAWI'}
287748726,"{'PH157011003', 'PH157011002'}",{'TAWI-TAWI'}
287748728,"{'PH157011011', 'PH157011006'}",{'TAWI-TAWI'}
287748737,"{'PH157011003', 'PH157011002'}",{'TAWI-TAWI'}
269769821,"{'PH157004007', 'PH157004003', 'PH157004005', 'PH157004010'}",{'TAWI-TAWI'}
147158677,{'PH153817007'},{'MAGUINDANAO'}
185936796,{'PH153817010'},{'MAGUINDANAO'}
337782946,{'PH153817001'},{'MAGUINDANAO'}
497791753,{'PH153817001'},{'MAGUINDANAO'}
503996092,"{'PH153817003', 'PH153817007'}",{'MAGUINDANAO'}
503996100,{'PH153817007'},{'MAGUINDANAO'}
504124564,"{'PH153817001', 'PH153817010'}",{'MAGUINDANAO'}
504124565,{'PH153817001'},{'MAGUINDANAO'}
647976046,{'PH153817007'},{'MAGUINDANAO'}
647976047,"{'PH153817007', 'PH153817010'}",{'MAGUINDANAO'}
4302956,"{'PH153824006', 'PH153812010'}",{'MAGUINDANAO'}
61241481,{'PH153824006'},{'MAGUINDANAO'}
95775261,{'PH153824006'},{'MAGUINDANAO'}
95777456,{'PH153812010'},{'MAGUINDANAO'}
224440947,{'PH153812010'},{'MAGUINDANAO'}
251313645,{'PH153824006'},{'MAGUINDANAO'}
251313646,{'PH153824006'},{'MAGUINDANAO'}
261109958,{'PH153812010'},{'MAGUINDANAO'}
326313730,{'PH153812010'},{'MAGUINDANAO'}
643557988,{'PH153812010'},{'MAGUINDANAO'}
158001891,{'PH150705041'},{'BASILAN'}
158001903,{'PH150705010'},{'BASILAN'}
158001923,"{'PH150705028', 'PH150705001'}",{'BASILAN'}
158001928,"{'PH150705010', 'PH150705031', 'PH150705041'}",{'BASILAN'}
158001937,"{'PH150705019', 'PH150705042'}",{'BASILAN'}
158001950,"{'PH150705031', 'PH150705028', 'PH150705047'}",{'BASILAN'}
301620410,"{'PH150705019', 'PH150705042'}",{'BASILAN'}
301621527,"{'PH150705010', 'PH150705041', 'PH150705019', 'PH150705042'}",{'BASILAN'}
301621528,{'PH150705002'},{'BASILAN'}
301621530,"{'PH150705010', 'PH150705028'}",{'BASILAN'}
301621532,{'PH150705002'},{'BASILAN'}
301621540,"{'PH150705010', 'PH150705041'}",{'BASILAN'}
301621541,"{'PH150705019', 'PH150705002', 'PH150705035', 'PH150705042'}",{'BASILAN'}
301621543,"{'PH150705002', 'PH150705035'}",{'BASILAN'}
301621544,"{'PH150705025', 'PH150705044', 'PH150705028', 'PH150705013'}",{'BASILAN'}
142259673,set(),set()
32684892,"{'PH156613049', 'PH156613037', 'PH156613054', 'PH156613039', 'PH156613015'}",{'SULU'}
255462930,{'PH156613051'},{'SULU'}
255462931,"{'PH156613051', 'PH156613053', 'PH156613058', 'PH156613027', 'PH156613048'}",{'SULU'}
255462932,{'PH156613053'},{'SULU'}
166434419,"{'PH153626067', 'PH153626038', 'PH153626037', 'PH153626039'}",{'LANAO DEL SUR'}
509993326,set(),set()
509993473,set(),set()
509993482,set(),set()
510017621,set(),set()
555885667,"{'PH153627060', 'PH153627036', 'PH153627057', 'PH153627061', 'PH153627029', 'PH153627050', 'PH153627011', 'PH153627022', 'PH153627013'}",{'LANAO DEL SUR'}
273455079,{'PH153630022'},{'LANAO DEL SUR'}
273455134,"{'PH153630022', 'PH153630021'}",{'LANAO DEL SUR'}
281978430,"{'PH153630042', 'PH153630026'}",{'LANAO DEL SUR'}
281978435,{'PH153630035'},{'LANAO DEL SUR'}
281978443,{'PH153630034'},{'LANAO DEL SUR'}
281978447,"{'PH153630035', 'PH153630034'}",{'LANAO DEL SUR'}
281978449,"{'PH153630003', 'PH153630002'}",{'LANAO DEL SUR'}
281978450,{'PH153630036'},{'LANAO DEL SUR'}
281978462,"{'PH153630012', 'PH153630003', 'PH153630026'}",{'LANAO DEL SUR'}
281978472,{'PH153630036'},{'LANAO DEL SUR'}
281978488,"{'PH153630042', 'PH153630012', 'PH153630026', 'PH153630036'}",{'LANAO DEL SUR'}
281978489,{'PH153630035'},{'LANAO DEL SUR'}
281978491,{'PH153630042'},{'LANAO DEL SUR'}
281978517,{'PH153630021'},{'LANAO DEL SUR'}
418262415,{'PH153630042'},{'LANAO DEL SUR'}
418262422,{'PH153630042'},{'LANAO DEL SUR'}
418324068,"{'PH153630036', 'PH153630014'}",{'LANAO DEL SUR'}
540959837,"{'PH153630038', 'PH153630006', 'PH153630002', 'PH153630021', 'PH153630034'}",{'LANAO DEL SUR'}
637104476,{'PH153630012'},{'LANAO DEL SUR'}
