SDG_Households_Electricity_Light_Pct,SDG_Households_Kerosene_Gass_Light_Pct,SDG_Households_Drinking_Owned_Faucet_Pct,SDG_Households_Drinking_Shared_Faucet_Pct,SGD_Households_Construction_Material_Concrete_Pct,SGD_Building_Tenure_Type_Owned_Pct,SGD_Type_Building_Single_Pct,SGD_Type_Worker_Man,SGD_Type_Worker_Pro,SGD_Type_Worker_Tec,SGD_Type_Worker_Cle,SGD_Type_Worker_Ser,SGD_Type_Worker_Ski,SGD_Type_Worker_Cra,SGD_Type_Worker_Pla,SGD_Type_Worker_Ele,SGD_Type_Worker_Arm,SGD_less_than_54_sqft,SCH_HS,ratio_hs,SCH_HS_PRIVATE,PSGC_BRGY,cluster
0.8256880733944955,0.1697247706422018,0.1253822629969418,0.0963302752293578,0.2085889570552147,0.3715596330275229,0.9800613496932516,0.0604026845637583,0.0413870246085011,0.0201342281879194,0.029082774049217,0.1286353467561521,0.3176733780760626,0.1096196868008948,0.0917225950782997,0.1420581655480984,0.0559284116331096,0.0242130750605326,1.0,1.0625,0.0,PH150702020,0
0.9071146245059288,0.0928853754940711,0.5276679841897233,0.3596837944664031,0.2154150197628458,0.7233201581027668,0.9604743083003952,0.0471821756225425,0.0655307994757536,0.0222804718217562,0.0353866317169069,0.1245085190039318,0.2870249017038008,0.0524246395806028,0.1258191349934469,0.2254259501965924,0.0144167758846657,0.1492204899777283,1.0,10.423963133640553,0.0,PH150702028,1
0.8535564853556485,0.1464435146443514,0.4435146443514644,0.3974895397489539,0.2522522522522522,0.7698744769874477,0.972972972972973,0.0256410256410256,0.1333333333333333,0.0307692307692307,0.0512820512820512,0.1461538461538461,0.3717948717948718,0.0487179487179487,0.0743589743589743,0.1051282051282051,0.0128205128205128,0.0657276995305164,1.0,3.8933333333333335,0.0,PH150702032,2
0.7661538461538462,0.2338461538461538,0.0215384615384615,0.0,0.1846153846153846,0.5476923076923077,0.9692307692307692,0.019271948608137,0.006423982869379,0.0042826552462526,0.0021413276231263,0.1927194860813704,0.6895074946466809,0.0578158458244111,0.0149892933618843,0.012847965738758,0.0,0.0,1.0,3.7950310559006213,0.0,PH150702039,2
0.8128205128205128,0.1846153846153846,0.0076923076923076,0.0179487179487179,0.1314432989690721,0.7512820512820513,0.9871134020618556,0.0331491712707182,0.0386740331491712,0.007366482504604,0.012891344383057,0.0589318600368324,0.7237569060773481,0.011049723756906,0.0257826887661141,0.0736648250460405,0.0147329650092081,0.0352941176470588,1.0,1.7792207792207793,0.0,PH150702050,0
0.9140811455847256,0.0787589498806682,0.5536992840095465,0.2171837708830549,0.198090692124105,0.0286396181384248,0.9140811455847256,0.0558312655086848,0.0173697270471464,0.0037220843672456,0.0136476426799007,0.1575682382133995,0.5682382133995038,0.0334987593052109,0.0223325062034739,0.1141439205955335,0.0136476426799007,0.0339805825242718,1.0,1.0663716814159292,0.0,PH150703001,0
0.8022598870056498,0.192090395480226,0.2372881355932203,0.1299435028248587,0.135593220338983,0.4293785310734463,0.9774011299435028,0.0419947506561679,0.0446194225721784,0.0341207349081364,0.0341207349081364,0.0944881889763779,0.5091863517060368,0.0472440944881889,0.0288713910761154,0.0603674540682414,0.0944881889763779,0.0,1.0,5.1692307692307695,0.0,PH150703011,2
0.5843520782396088,0.4009779951100244,0.0,0.0,0.024,0.0,0.9973333333333332,0.045816733067729,0.0338645418326693,0.0079681274900398,0.0159362549800796,0.1374501992031872,0.6593625498007968,0.0139442231075697,0.0019920318725099,0.0537848605577689,0.0239043824701195,0.4092409240924092,1.0,0.8458333333333333,0.0,PH150703016,0
0.9381625441696112,0.0565371024734982,0.7915194346289752,0.1448763250883392,0.1307420494699646,0.4522968197879858,0.9275618374558304,0.1091658084449021,0.074150360453141,0.0113285272914521,0.0339855818743563,0.2018537590113285,0.2698249227600412,0.0442842430484037,0.0700308959835221,0.1740473738414006,0.0092687950566426,0.0082304526748971,1.0,3.9338235294117645,0.0,PH150704009,2
0.0132075471698113,0.5056603773584906,0.0018867924528301,0.7264150943396226,0.0492424242424242,0.0075471698113207,0.9412878787878788,0.0525059665871121,0.0071599045346062,0.0095465393794749,0.0071599045346062,0.2494033412887828,0.3651551312649164,0.0190930787589498,0.0226730310262529,0.2673031026252983,0.0,0.0071599045346062,1.0,1.0914454277286136,0.0,PH150705014,0
0.0837988826815642,0.4692737430167598,0.1173184357541899,0.3798882681564245,0.0810055865921787,0.4860335195530726,0.9832402234636872,0.0532544378698224,0.0256410256410256,0.0177514792899408,0.0236686390532544,0.0611439842209073,0.6982248520710059,0.0,0.029585798816568,0.0729783037475345,0.0157790927021696,0.0524691358024691,1.0,1.4230769230769231,0.0,PH150705019,0
0.674863387978142,0.3251366120218579,0.0218579234972677,0.1448087431693989,0.0,0.0601092896174863,0.5437158469945356,0.082,0.036,0.006,0.01,0.114,0.654,0.024,0.038,0.028,0.0,0.0,1.0,2.63,1.0,PH150705022,0
0.0099502487562189,0.4676616915422885,0.3134328358208955,0.6865671641791045,0.0746268656716417,0.5472636815920398,0.9303482587064676,0.0688524590163934,0.0360655737704918,0.0262295081967213,0.0131147540983606,0.1639344262295081,0.4918032786885246,0.0229508196721311,0.0262295081967213,0.1508196721311475,0.0,0.5212765957446809,1.0,1.9145299145299146,0.0,PH150705028,0
0.5011764705882353,0.0941176470588235,0.0776470588235294,0.0117647058823529,0.0143198090692124,0.068235294117647,0.9928400954653938,0.0668896321070234,0.040133779264214,0.0033444816053511,0.0,0.0250836120401337,0.6337792642140468,0.0050167224080267,0.0217391304347826,0.2006688963210702,0.0033444816053511,0.072289156626506,1.0,1.4463276836158192,0.0,PH150706004,0
0.891566265060241,0.1060240963855421,0.6289156626506024,0.0626506024096385,0.2968369829683698,0.9710843373493976,0.902676399026764,0.0925925925925925,0.0291005291005291,0.0013227513227513,0.037037037037037,0.0634920634920634,0.4722222222222222,0.0198412698412698,0.0529100529100529,0.2023809523809523,0.0026455026455026,0.0158311345646438,1.0,2.902439024390244,0.0,PH150706016,0
0.9657534246575342,0.0273972602739726,0.0,0.0136986301369863,0.0068493150684931,1.0,1.0,0.02734375,0.00390625,0.0,0.0,0.0,0.80078125,0.00390625,0.04296875,0.1171875,0.0,0.0163934426229508,1.0,1.9047619047619047,0.0,PH150707010,0
0.6799116997792495,0.3178807947019867,0.0110375275938189,0.1986754966887417,0.0047619047619047,0.0573951434878587,0.9928571428571428,0.0955137481910275,0.0419681620839363,0.0086830680173661,0.0463096960926193,0.0520984081041968,0.3791606367583213,0.0115774240231548,0.2865412445730825,0.0694645441389291,0.0014471780028943,0.0353535353535353,1.0,1.0042372881355932,0.0,PH150707028,0
0.48,0.52,0.0114285714285714,0.0,0.1371428571428571,0.2228571428571428,1.0,0.06266318537859,0.02088772845953,0.0026109660574412,0.0078328981723237,0.2010443864229765,0.6501305483028721,0.0052219321148825,0.04177545691906,0.0078328981723237,0.0,0.0,1.0,1.7475728155339805,0.0,PH150708008,0
0.9014423076923076,0.0817307692307692,0.0408653846153846,0.0192307692307692,0.1173333333333333,0.1153846153846153,0.9946666666666668,0.1089613034623217,0.010183299389002,0.0193482688391038,0.0040733197556008,0.0672097759674134,0.4949083503054989,0.0539714867617108,0.0112016293279022,0.2148676171079429,0.015274949083503,0.2096317280453258,1.0,0.4129032258064516,0.0,PH150710002,0
0.075268817204301,0.913978494623656,0.0053763440860215,0.0,0.0769230769230769,0.6505376344086021,1.0,0.0339506172839506,0.0123456790123456,0.0,0.0030864197530864,0.0401234567901234,0.8395061728395061,0.0030864197530864,0.015432098765432,0.037037037037037,0.0123456790123456,0.0342857142857142,1.0,0.9596774193548387,0.0,PH150710005,0
0.0544354838709677,0.4375,0.0846774193548387,0.002016129032258,0.2076612903225806,0.6350806451612904,1.0,0.1019473081328751,0.0801832760595647,0.0022909507445589,0.0103092783505154,0.0721649484536082,0.6288659793814433,0.0561282932416953,0.0,0.0446735395189003,0.0022909507445589,0.0240963855421686,1.0,0.9318181818181818,0.0,PH150712003,0
0.0133630289532293,0.4164810690423162,0.0,0.0111358574610244,0.0133928571428571,0.0512249443207126,0.9955357142857144,0.0126448893572181,0.0168598524762908,0.0158061116965226,0.0105374077976817,0.1664910432033719,0.726027397260274,0.0410958904109589,0.0021074815595363,0.006322444678609,0.0,0.4672897196261682,1.0,0.6047297297297297,0.0,PH150712009,0
0.0216216216216216,0.0108108108108108,0.0,0.0,0.07,0.0108108108108108,0.97,0.0542797494780793,0.0187891440501043,0.045929018789144,0.0125260960334029,0.0250521920668058,0.5594989561586639,0.0167014613778705,0.0062630480167014,0.2567849686847599,0.0041753653444676,0.0,1.0,0.6722689075630253,0.0,PH150713003,0
0.0163934426229508,0.6327868852459017,0.0,0.0032786885245901,0.0,0.99672131147541,0.9934426229508196,0.0217864923747276,0.008714596949891,0.0,0.0,0.0174291938997821,0.8562091503267973,0.037037037037037,0.0043572984749455,0.0544662309368191,0.0,0.0,1.0,1.0601092896174864,0.0,PH150713008,0
0.9329896907216496,0.0,0.0206185567010309,0.0,0.0292397660818713,0.9536082474226804,1.0,0.2140575079872204,0.134185303514377,0.0063897763578274,0.0095846645367412,0.0415335463258785,0.242811501597444,0.1757188498402556,0.1629392971246006,0.0127795527156549,0.0,0.0067114093959731,1.0,4.527272727272727,0.0,PH153601007,2
0.9877300613496932,0.0061349693251533,0.0,0.0,0.0707964601769911,0.754601226993865,1.0,0.3415492957746479,0.0598591549295774,0.0070422535211267,0.0140845070422535,0.0176056338028169,0.4753521126760563,0.0140845070422535,0.0528169014084507,0.0140845070422535,0.0035211267605633,0.0,1.0,5.734939759036145,0.0,PH153601016,2
0.956896551724138,0.0344827586206896,0.0,0.0,0.0365853658536585,0.6896551724137931,1.0,0.1166666666666666,0.0111111111111111,0.0,0.0055555555555555,0.0111111111111111,0.7777777777777778,0.0166666666666666,0.0444444444444444,0.0055555555555555,0.0,0.0,1.0,5.209302325581396,0.0,PH153601027,2
0.0059171597633136,0.1124260355029585,0.0088757396449704,0.0029585798816568,0.257396449704142,0.3195266272189349,0.955621301775148,0.0867992766726944,0.0470162748643761,0.0090415913200723,0.0144665461121157,0.1012658227848101,0.4520795660036166,0.0108499095840868,0.1428571428571428,0.1338155515370705,0.0018083182640144,0.0,1.0,3.9285714285714284,0.0,PH153602003,2
0.0048076923076923,0.0144230769230769,0.0048076923076923,0.7932692307692307,0.0865384615384615,0.2451923076923076,0.9423076923076924,0.0608465608465608,0.0238095238095238,0.0,0.0,0.0185185185185185,0.6746031746031746,0.0,0.0317460317460317,0.1904761904761904,0.0,0.0,1.0,1.5984251968503937,0.0,PH153602004,0
0.0051546391752577,0.8092783505154639,0.0,0.0,0.0773195876288659,0.0412371134020618,0.9948453608247424,0.0329670329670329,0.0357142857142857,0.0109890109890109,0.0,0.0302197802197802,0.6510989010989011,0.0082417582417582,0.0219780219780219,0.184065934065934,0.0137362637362637,0.0,1.0,2.48,0.0,PH153602008,0
0.0,0.0114942528735632,0.0057471264367816,0.0,0.132183908045977,0.264367816091954,0.9770114942528736,0.0092592592592592,0.0092592592592592,0.0061728395061728,0.0,0.0339506172839506,0.8827160493827161,0.0030864197530864,0.037037037037037,0.0185185185185185,0.0,0.0,1.0,2.8,0.0,PH153602011,0
0.0136986301369863,0.0730593607305936,0.0273972602739726,0.958904109589041,0.0684931506849315,0.1141552511415525,0.9908675799086758,0.150887573964497,0.0325443786982248,0.0029585798816568,0.0059171597633136,0.044378698224852,0.5384615384615384,0.0502958579881656,0.0739644970414201,0.0887573964497041,0.0118343195266272,0.014336917562724,1.0,1.7938144329896908,0.0,PH153602016,0
0.0,0.072072072072072,0.009009009009009,0.009009009009009,0.2980769230769231,0.2522522522522522,0.9903846153846154,0.0129310344827586,0.0086206896551724,0.0,0.0,0.2456896551724137,0.6120689655172413,0.0129310344827586,0.0818965517241379,0.0086206896551724,0.0,0.0,1.0,4.56,0.0,PH153602032,2
0.0,0.0,0.0,0.0,0.0449438202247191,1.0,0.9775280898876404,0.0581395348837209,0.005813953488372,0.0,0.0,0.0174418604651162,0.7093023255813954,0.0,0.005813953488372,0.1860465116279069,0.0,0.0,1.0,4.906976744186046,0.0,PH153602056,2
1.0,0.0,0.0070921985815602,0.0070921985815602,0.7426470588235294,0.9716312056737588,0.3235294117647059,0.1861313868613138,0.1678832116788321,0.1788321167883211,0.0036496350364963,0.0474452554744525,0.2518248175182482,0.0291970802919708,0.0875912408759124,0.0182481751824817,0.0,0.008695652173913,1.0,8.32824427480916,0.0,PH153603047,1
0.0077519379844961,0.0077519379844961,0.0077519379844961,0.0,0.1792452830188679,0.8914728682170543,0.3773584905660377,0.1711711711711711,0.1576576576576576,0.009009009009009,0.0765765765765765,0.0765765765765765,0.2477477477477477,0.09009009009009,0.1126126126126126,0.054054054054054,0.0,0.0,1.0,12.444444444444445,0.0,PH153604024,1
0.0,0.0,0.0,0.0,0.5802469135802469,0.6790123456790124,0.1358024691358024,0.4702380952380952,0.2976190476190476,0.0178571428571428,0.0119047619047619,0.0535714285714285,0.0892857142857142,0.0178571428571428,0.0357142857142857,0.0059523809523809,0.0,0.0113636363636363,1.0,6.5,0.0,PH153604039,2
0.0365853658536585,0.0,0.0,0.0,0.5609756097560976,0.7073170731707317,1.0,0.3741496598639456,0.0816326530612244,0.0,0.0068027210884353,0.0272108843537414,0.2312925170068027,0.0408163265306122,0.1972789115646258,0.0408163265306122,0.0,0.0,1.0,5.622641509433962,0.0,PH153604044,2
0.0,0.0232558139534883,0.0,0.0,0.3478260869565217,0.5581395348837209,0.3540372670807453,0.0869565217391304,0.0474308300395256,0.0830039525691699,0.0079051383399209,0.0632411067193675,0.6047430830039525,0.0039525691699604,0.0830039525691699,0.0197628458498023,0.0,0.0,1.0,4.329545454545454,0.0,PH153605019,2
0.0089285714285714,0.2083333333333333,0.0029761904761904,0.0,0.2352941176470588,1.0,0.4660633484162896,0.2466442953020134,0.0050335570469798,0.0100671140939597,0.0016778523489932,0.1912751677852349,0.3724832214765101,0.0385906040268456,0.0922818791946308,0.035234899328859,0.0,0.0094637223974763,1.0,4.294117647058823,0.0,PH153605025,2
1.0,0.0,0.0,0.0,0.4423076923076923,1.0,0.7115384615384616,0.4516129032258064,0.1182795698924731,0.021505376344086,0.0161290322580645,0.053763440860215,0.1397849462365591,0.0161290322580645,0.0806451612903225,0.1021505376344086,0.0,0.0,1.0,8.413333333333334,0.0,PH153606033,1
1.0,0.0,0.0,0.0,0.4776119402985074,0.95906432748538,0.9850746268656716,0.3809523809523809,0.2351190476190476,0.0238095238095238,0.0386904761904761,0.0595238095238095,0.0892857142857142,0.0297619047619047,0.1309523809523809,0.0029761904761904,0.0089285714285714,0.0,1.0,6.52755905511811,0.0,PH153606041,2
0.970873786407767,0.0072815533980582,0.0097087378640776,0.0097087378640776,0.1885521885521885,0.8907766990291263,0.9865319865319864,0.219573400250941,0.0526976160602258,0.0050188205771643,0.0075282308657465,0.0451693851944793,0.4905897114178168,0.0301129234629861,0.0715181932245922,0.0752823086574654,0.0,0.0,1.0,2.303921568627451,0.0,PH153607044,0
0.9052969502407704,0.0,0.0064205457463884,0.0048154093097913,0.1604477611940298,0.8154093097913323,0.9738805970149254,0.0519630484988452,0.0762124711316397,0.0023094688221709,0.010392609699769,0.069284064665127,0.6986143187066974,0.0057736720554272,0.0623556581986143,0.0115473441108545,0.0,0.003012048192771,1.0,0.6899696048632219,1.0,PH153607052,0
0.0,0.0,0.0,0.0,0.0,0.990990990990991,0.813953488372093,0.1290322580645161,0.1075268817204301,0.021505376344086,0.0,0.032258064516129,0.4462365591397849,0.0053763440860215,0.2473118279569892,0.0,0.0,0.0099009900990099,1.0,5.0,0.0,PH153609002,2
0.010204081632653,0.0408163265306122,0.1020408163265306,0.0204081632653061,0.1063829787234042,0.9897959183673468,0.2553191489361702,0.1739130434782608,0.1304347826086956,0.0054347826086956,0.0326086956521739,0.0543478260869565,0.4347826086956521,0.0,0.1576086956521739,0.0,0.0,0.0,1.0,7.493150684931507,0.0,PH153609011,2
0.0,0.104089219330855,0.0,0.0,0.0670391061452514,0.9962825278810408,0.988826815642458,0.1031390134529148,0.0627802690582959,0.0,0.0201793721973094,0.1143497757847533,0.484304932735426,0.0605381165919282,0.1502242152466367,0.0044843049327354,0.0,0.0,1.0,2.5675675675675675,0.0,PH153609016,0
0.0,0.0,0.0,0.0,0.2427184466019417,1.0,1.0,0.1572052401746725,0.056768558951965,0.0,0.0305676855895196,0.074235807860262,0.5065502183406113,0.0524017467248908,0.074235807860262,0.0436681222707423,0.0,0.0236220472440944,1.0,3.66412213740458,0.0,PH153609030,2
1.0,0.0,0.0185185185185185,0.5555555555555556,0.0508474576271186,1.0,0.9661016949152542,0.1571428571428571,0.0,0.0,0.0,0.0619047619047619,0.6095238095238096,0.0285714285714285,0.1,0.0380952380952381,0.0,0.0,1.0,11.86,0.0,PH153610012,1
0.9923664122137404,0.0076335877862595,0.0305343511450381,0.0,0.1666666666666666,1.0,0.9833333333333332,0.3192488262910798,0.056338028169014,0.0328638497652582,0.0093896713615023,0.0046948356807511,0.4413145539906103,0.0,0.0985915492957746,0.0375586854460093,0.0,0.0,1.0,10.784615384615385,0.0,PH153611055,1
0.995850622406639,0.0,0.0041493775933609,0.0,0.9290322580645162,0.983402489626556,0.1806451612903225,0.2313829787234042,0.0372340425531914,0.0,0.0026595744680851,0.0053191489361702,0.5718085106382979,0.0,0.1170212765957446,0.0,0.0,0.0217391304347826,1.0,2.720647773279352,0.0,PH153611077,0
0.9818181818181818,0.0,0.0818181818181818,0.0636363636363636,0.3092783505154639,0.9727272727272728,0.8762886597938144,0.1745283018867924,0.0754716981132075,0.0235849056603773,0.0235849056603773,0.1273584905660377,0.1792452830188679,0.0518867924528301,0.2028301886792453,0.1037735849056603,0.0094339622641509,0.0769230769230769,1.0,7.3580246913580245,0.0,PH153613015,2
0.0602409638554216,0.0,0.0240963855421686,0.0240963855421686,0.3333333333333333,0.9879518072289156,0.9848484848484848,0.1932367149758454,0.1256038647342995,0.0241545893719806,0.0096618357487922,0.038647342995169,0.4251207729468599,0.0289855072463768,0.0338164251207729,0.1207729468599033,0.0,0.0,1.0,12.982758620689655,0.0,PH153614011,1
0.0212014134275618,0.0459363957597173,0.0954063604240282,0.8869257950530035,0.1141552511415525,0.519434628975265,1.0,0.2457142857142857,0.0328571428571428,0.0,0.0085714285714285,0.0185714285714285,0.6171428571428571,0.0,0.0671428571428571,0.0028571428571428,0.0,0.0,1.0,2.3,0.0,PH153614027,0
0.0,0.0,0.0145772594752186,0.0,0.5181518151815182,0.8250728862973761,0.9306930693069309,0.1943262411347517,0.1787234042553191,0.025531914893617,0.0609929078014184,0.1546099290780141,0.1049645390070922,0.0453900709219858,0.1716312056737588,0.0581560283687943,0.0056737588652482,0.0038022813688212,1.0,3.9130434782608696,0.0,PH153615020,2
0.0,0.0218978102189781,0.0,0.0072992700729927,0.0962962962962963,0.9854014598540146,0.5925925925925926,0.0781893004115226,0.0,0.0,0.0,0.0905349794238683,0.6378600823045267,0.0041152263374485,0.1646090534979424,0.0246913580246913,0.0,0.0,1.0,2.887323943661972,0.0,PH153615023,0
0.0046082949308755,0.3179723502304147,0.0,0.032258064516129,0.2,0.1658986175115207,0.915,0.0725,0.0325,0.0125,0.0125,0.0675,0.4275,0.0,0.185,0.1875,0.0025,0.0,1.0,1.4236111111111112,0.0,PH153615028,0
0.0179640718562874,0.0,0.1197604790419161,0.8802395209580839,0.1168831168831168,0.281437125748503,0.9415584415584416,0.0625,0.0277777777777777,0.0104166666666666,0.0034722222222222,0.0173611111111111,0.2673611111111111,0.0138888888888888,0.1006944444444444,0.4826388888888889,0.0104166666666666,0.0,1.0,3.8807339449541285,0.0,PH153615043,2
0.0066225165562913,0.119205298013245,0.0,0.0,0.1313868613138686,0.0132450331125827,0.927007299270073,0.1362007168458781,0.032258064516129,0.010752688172043,0.0,0.1290322580645161,0.1505376344086021,0.1397849462365591,0.2078853046594982,0.1827956989247312,0.0,0.0095238095238095,1.0,2.7222222222222223,0.0,PH153615044,0
0.0,0.0252100840336134,0.0,0.0,0.0707964601769911,0.9747899159663864,0.9026548672566372,0.02803738317757,0.0093457943925233,0.0,0.0,0.0186915887850467,0.897196261682243,0.0,0.0,0.0467289719626168,0.0,0.0925925925925925,1.0,5.045454545454546,0.0,PH153615047,2
0.0114613180515759,0.0114613180515759,0.0,0.0,0.2522796352583586,0.0114613180515759,0.972644376899696,0.591283863368669,0.0588928150765606,0.0047114252061248,0.03886925795053,0.0859835100117785,0.0683156654888103,0.0212014134275618,0.0694935217903415,0.0459363957597173,0.0141342756183745,0.0030581039755351,2.0,3.484375,0.0,PH153615068,2
0.984375,0.0,0.015625,0.0,0.3228346456692913,0.7265625,0.952755905511811,0.2815126050420168,0.0504201680672268,0.0252100840336134,0.0168067226890756,0.0756302521008403,0.3319327731092437,0.1218487394957983,0.0714285714285714,0.0168067226890756,0.0,0.0,1.0,2.6065573770491803,0.0,PH153616026,0
1.0,0.0,0.0348837209302325,0.0,0.6162790697674418,1.0,0.9534883720930232,0.1777777777777777,0.0833333333333333,0.0,0.0055555555555555,0.05,0.2388888888888889,0.1944444444444444,0.25,0.0,0.0,0.0,1.0,9.777777777777779,0.0,PH153616055,1
1.0,0.0,0.0061728395061728,0.0,0.6604938271604939,1.0,0.9938271604938272,0.0616113744075829,0.1374407582938388,0.0331753554502369,0.0236966824644549,0.0473933649289099,0.5260663507109005,0.0236966824644549,0.1184834123222748,0.0142180094786729,0.0,0.0217391304347826,1.0,10.609375,0.0,PH153616107,1
0.8711656441717791,0.1288343558282208,0.9693251533742332,0.0061349693251533,0.3855421686746988,1.0,1.0,0.4201183431952662,0.0502958579881656,0.0029585798816568,0.0266272189349112,0.0118343195266272,0.3106508875739645,0.0828402366863905,0.0621301775147929,0.0236686390532544,0.0,0.0,1.0,3.401639344262295,0.0,PH153617001,2
